pima,auc score,0.7836681277134964,0.8166178453526759,0.8554889105872506,0.7935090900637002,0.8150369647091644,0.7934160970846702,0.8009020318965917,0.793276607616125,0.829125401032222
,f1 score,0.6594626865671642,0.6716623816391798,0.7481769567331065,0.7089131497474336,0.725162608181476,0.711975356180208,0.7027792074112198,0.552994408161523,0.7478578835343557
segment0,auc score,0.9974341320310128,0.9985173706764617,0.7791456228956228,0.9841502142638505,0.9847432659932659,0.9000803489439854,0.9993017294153658,0.868973829201102,0.9999808692990512
,f1 score,0.9574832245691489,0.97592193818448,0.4615384615384615,0.718425434325029,0.718425434325029,0.7034268994785456,0.9846775970264873,0.4591395036112615,0.9891230391452874
led7digit-0-2-4-5-6-7-8-9_vs_1,auc score,0.9530490086045642,0.9768916155419223,0.9650306748466256,0.9773006134969324,0.9711656441717791,0.8456032719836402,0.9748466257668712,0.9736196319018404,0.9740286298568508
,f1 score,0.8015618314077877,0.8686069809132131,0.7591991341991342,0.7440522875816993,0.7522773279352226,0.7426151621565792,0.8907975460122701,0.8907975460122701,0.9116625310173697
abalone9-18,auc score,0.6655690072639225,0.7235720375106565,0.8755328218243819,0.9254049445865303,0.7291133844842285,0.8239556692242114,0.27024722932651324,0.7841005967604433,0.8621057118499573
,f1 score,0.4853113983548766,0.4850615114235501,0.6793353895134813,0.3469098277608916,0.610659973423889,0.5077448536878058,0.4850615114235501,0.4850615114235501,0.7048534798534798
poker-9_vs_7,auc score,0.15319148936170213,0.46666666666666656,0.6491228070175439,0.3719298245614035,0.631578947368421,0.519298245614035,0.42456140350877186,0.38245614035087716,0.3789473684210526
,f1 score,0.49128919860627174,0.4922279792746114,0.46787330316742076,0.37983811626195724,0.35,0.2865497076023392,0.4922279792746114,0.5561594202898551,0.578494623655914
kddcup-guess_passwd_vs_satan,auc score,1.0,1.0,0.9460167714884695,1.0,1.0,1.0,1.0,1.0,1.0
,f1 score,1.0,1.0,0.4917525773195876,1.0,0.9843238258768163,1.0,1.0,0.9297980804830119,1.0
yeast5,auc score,0.9772970085470086,0.978491512345679,0.9870756172839505,0.9818672839506172,0.9840856481481481,0.9792631172839507,0.9864969135802468,0.4646990740740741,0.9880401234567902
,f1 score,0.4925883694412771,0.49230769230769234,0.7787772875723371,0.6534287603562955,0.7153879230910989,0.7515822343658516,0.5394785163422696,0.4914383561643836,0.8190679256777338
abalone19,auc score,0.36856931060044473,0.31182396360428954,0.7924423192980827,0.7942992433034679,0.7467155656654751,0.7513114525788032,0.33252866626433314,0.4015133930643888,0.8576667749872335
,f1 score,0.49809581078372417,0.49804628794709954,0.4965330117576123,0.3475447464166239,0.2478778706323617,0.3213293455799153,0.49804628794709954,0.49804628794709954,0.09659302183977037
page-blocks0,auc score,0.9691663028790413,0.9552925308522324,0.9510160237772177,0.9357029786134264,0.9334011759384893,0.7648324933772696,0.9512785100471666,0.8653808877689475,0.9699917619693739
,f1 score,0.8697348075098053,0.8556220377876429,0.8239700856350156,0.798104453305162,0.8072510452594763,0.544274009444288,0.8553984907608447,0.6941155939426719,0.8170574711521962
