0,1,2,3,4,5,6,7,8,9,10,class
0.1369863013698629,0.08695652173913045,0.2839506172839506,0.10043668122270744,0.0696969696969697,0.027874564459930314,0.22969837587006958,0.3432147562582202,0.49999999999999956,0.3770491803278688,0.3571428571428572,0.0
0.7123287671232874,0.049689440993788817,0.728395061728395,0.03930131004366813,0.1,0.07317073170731707,0.30858468677494194,0.5652173913043441,0.19387755102040805,0.5737704918032787,0.2678571428571428,0.0
0.28767123287671226,0.2111801242236025,0.3950617283950617,0.030567685589519656,0.08484848484848487,0.05574912891986063,0.19489559164733178,0.21212121212120394,0.3265306122448979,0.47540983606557385,0.7589285714285714,0.0
0.3013698630136986,0.546583850931677,0.34567901234567905,0.20960698689956336,0.13333333333333333,0.06620209059233449,0.22273781902552203,0.5059288537549378,0.48979591836734704,0.16393442622950816,0.1785714285714286,0.0
0.3561643835616437,0.19875776397515527,0.37037037037037035,0.061135371179039305,0.04545454545454545,0.038327526132404185,0.27610208816705334,0.29512516469037564,0.40816326530612246,0.360655737704918,0.6071428571428574,0.0
0.1643835616438356,0.07453416149068322,0.3950617283950617,0.026200873362445417,0.060606060606060615,0.01742160278745645,0.18561484918793503,0.2562582345190947,0.47959183673469363,0.34426229508196715,0.5357142857142858,0.0
0.4109589041095889,0.27329192546583847,0.4567901234567901,0.026200873362445417,0.09696969696969696,0.06968641114982578,0.40603248259860786,0.4334650856389999,0.3061224489795915,0.2622950819672131,0.2321428571428572,0.0
0.26027397260273966,0.19875776397515527,0.2716049382716049,0.19650655021834063,0.06363636363636366,0.07317073170731707,0.2830626450116009,0.4729907773385946,0.510204081632653,0.08196721311475408,0.375,0.0
0.3972602739726028,0.5714285714285714,0.1111111111111111,0.03930131004366813,0.16666666666666663,0.059233449477351915,0.2505800464037123,0.5098814229249058,0.4387755102040818,0.42622950819672134,0.3214285714285716,0.0
0.34246575342465746,0.09937888198757762,0.4567901234567901,0.03930131004366813,0.08181818181818179,0.04878048780487805,0.22041763341067283,0.3254281949934068,0.3979591836734695,0.3770491803278688,0.5000000000000002,0.0
0.26027397260273966,0.19875776397515527,0.25925925925925924,0.3318777292576419,0.10303030303030303,0.17073170731707318,0.40139211136890945,0.540184453227937,0.44897959183673475,0.34426229508196715,0.2678571428571428,0.0
0.1369863013698629,0.22360248447204967,0.25925925925925924,0.04366812227074236,0.048484848484848485,0.07317073170731707,0.17633410672853828,0.20092226613965636,0.6428571428571428,0.24590163934426224,0.8035714285714286,0.0
0.1917808219178082,0.3229813664596273,0.04938271604938271,0.22270742358078605,0.09090909090909091,0.06620209059233449,0.18097447795823662,0.4071146245059225,0.4387755102040818,0.39344262295081966,0.3928571428571428,0.0
0.15068493150684925,0.2981366459627329,0.30864197530864196,0.08296943231441048,0.09090909090909091,0.156794425087108,0.40139211136890945,0.2444005270092191,0.4285714285714284,0.21311475409836067,0.5892857142857146,0.0
0.28767123287671226,0.22360248447204967,0.37037037037037035,0.314410480349345,0.1,0.1916376306620209,0.44779582366589327,0.5652173913043441,0.4591836734693877,0.19672131147540983,0.2678571428571428,0.0
0.3013698630136986,0.2111801242236025,0.30864197530864196,0.3231441048034935,0.11212121212121212,0.18118466898954705,0.44779582366589327,0.5849802371541415,0.4387755102040818,0.2622950819672131,0.2321428571428572,0.0
0.42465753424657526,0.7080745341614907,0.17283950617283952,0.03930131004366813,0.17575757575757578,0.08013937282229966,0.36890951276102085,0.4268774703557199,0.2653061224489792,0.39344262295081966,0.2321428571428572,0.0
0.273972602739726,0.3602484472049689,1.0,0.026200873362445417,0.6090909090909091,0.041811846689895474,0.15081206496519722,0.4202898550724541,0.29591836734693855,0.42622950819672134,0.2678571428571428,0.0
0.23287671232876705,0.2857142857142857,0.17283950617283952,0.18340611353711792,0.1090909090909091,0.08710801393728224,0.27610208816705334,0.496047430830032,0.4285714285714284,0.34426229508196715,0.25,0.0
0.3287671232876712,0.37267080745341613,0.6913580246913581,0.462882096069869,0.08181818181818179,0.13240418118466898,0.30858468677494194,0.677206851119891,0.3571428571428572,0.3114754098360656,0.12499999999999978,0.0
0.4657534246575341,0.11180124223602482,0.32098765432098764,0.06550218340611355,0.0696969696969697,0.020905923344947737,0.31090487238979114,0.45981554677206304,0.2653061224489792,0.7704918032786885,0.3214285714285716,0.0
0.3972602739726028,0.09937888198757762,0.49382716049382713,0.04366812227074236,0.09393939393939393,0.06968641114982578,0.21577726218097448,0.4268774703557199,0.49999999999999956,0.2786885245901639,0.482142857142857,0.0
0.26027397260273966,0.23602484472049684,0.24691358024691357,0.6550218340611355,0.07272727272727272,0.0627177700348432,0.30858468677494194,0.5915678524374073,0.3163265306122449,0.4426229508196722,0.4642857142857142,0.0
0.47945205479452047,0.18633540372670804,0.6049382716049382,0.026200873362445417,0.13636363636363635,0.08710801393728224,0.2505800464037123,0.4334650856389999,0.29591836734693855,0.11475409836065575,0.25,0.0
0.5205479452054795,0.37267080745341613,0.4691358024691358,0.021834061135371185,0.06666666666666665,0.04529616724738676,0.15313225058004637,0.4071146245059225,0.2448979591836733,0.2622950819672131,0.2142857142857142,0.0
0.42465753424657526,0.3602484472049689,0.2716049382716049,0.09606986899563319,0.060606060606060615,0.059233449477351915,0.24129930394431554,0.35441370223978197,0.2448979591836733,0.032786885245901565,0.3928571428571428,0.0
0.42465753424657526,0.3229813664596273,0.5925925925925926,0.5633187772925765,0.06666666666666665,0.14634146341463414,0.24825986078886308,0.7233201581027657,0.25510204081632626,0.34426229508196715,0.2142857142857142,0.0
0.2465753424657533,0.7391304347826085,0.6790123456790124,0.5371179039301311,0.12121212121212119,0.1951219512195122,0.5638051044083526,0.7140974967061879,0.510204081632653,0.360655737704918,0.12499999999999978,0.0
0.3287671232876712,0.37267080745341613,0.20987654320987656,0.5371179039301311,0.05151515151515152,0.1986062717770035,0.41067285382830626,0.679841897233203,0.29591836734693855,0.360655737704918,0.25,0.0
0.4931506849315068,0.3229813664596273,0.728395061728395,0.5676855895196508,0.10606060606060605,0.20209059233449478,0.29002320185614844,0.7667984189723285,0.17346938775510212,0.19672131147540983,0.12499999999999978,0.0
0.3287671232876712,0.2857142857142857,0.38271604938271603,0.3100436681222708,0.07272727272727272,0.09407665505226481,0.29234338747099764,0.3320158102766726,0.3265306122448979,0.49180327868852447,0.767857142857143,0.0
0.17808219178082185,0.2857142857142857,0.2839506172839506,0.19213973799126638,0.11212121212121212,0.09407665505226481,0.22505800464037123,0.4848484848484702,0.3469387755102038,0.4098360655737705,0.1785714285714286,0.0
0.3561643835616437,0.23602484472049684,0.37037037037037035,0.6724890829694324,0.060606060606060615,0.1951219512195122,0.44547563805104406,0.8115942028985472,0.5204081632653059,0.6557377049180328,0.1785714285714286,0.0
0.3287671232876712,0.22360248447204967,0.5061728395061728,0.034934497816593885,0.0,0.013937282229965159,0.10672853828306263,0.10144927536231307,0.37755102040816313,0.21311475409836067,0.9642857142857142,0.0
0.31506849315068486,0.5093167701863354,0.37037037037037035,0.15720524017467252,0.15151515151515152,0.1254355400696864,0.3619489559164733,0.4795783926218746,0.4183673469387754,0.24590163934426224,0.1964285714285714,0.0
0.3972602739726028,0.2111801242236025,0.32098765432098764,0.4890829694323145,0.11212121212121212,0.18466898954703834,0.3805104408352668,0.6436100131752198,0.3265306122448979,0.540983606557377,0.3214285714285716,0.0
0.20547945205479445,0.22360248447204967,0.30864197530864196,0.05240174672489084,0.0787878787878788,0.020905923344947737,0.22969837587006958,0.37417654808957934,0.29591836734693855,0.459016393442623,0.1785714285714286,0.0
0.3561643835616437,0.3354037267080745,0.8271604938271605,0.4323144104803494,0.08787878787878786,0.1637630662020906,0.3387470997679814,0.677206851119891,0.37755102040816313,0.2786885245901639,0.12499999999999978,0.0
0.3835616438356163,0.1739130434782608,0.5061728395061728,0.5676855895196508,0.10303030303030303,0.13588850174216027,0.39211136890951276,0.7628458498023747,0.5918367346938775,0.2622950819672131,0.3035714285714284,0.0
0.4109589041095889,0.19875776397515527,0.6419753086419753,0.5502183406113538,0.09393939393939393,0.21602787456445993,0.3944315545243619,0.7233201581027657,0.3163265306122449,0.3114754098360656,0.1785714285714286,0.0
0.42465753424657526,0.24844720496894407,0.49382716049382713,0.06986899563318778,0.11515151515151517,0.09407665505226481,0.38515081206496515,0.4762845849802346,0.40816326530612246,0.42622950819672134,0.3214285714285716,0.0
0.4109589041095889,0.08695652173913045,0.4197530864197531,0.034934497816593885,0.05757575757575758,0.038327526132404185,0.21577726218097448,0.30171277997364143,0.2653061224489792,0.7704918032786885,0.5357142857142858,0.0
0.4109589041095889,0.13664596273291924,0.8395061728395062,0.44978165938864634,0.08787878787878786,0.1254355400696864,0.2877030162412993,0.6969696969696884,0.2142857142857144,0.14754098360655732,0.12499999999999978,0.0
0.28767123287671226,0.16149068322981364,0.2222222222222222,0.34497816593886466,0.08484848484848487,0.1986062717770035,0.4153132250580046,0.5507246376811423,0.37755102040816313,0.360655737704918,0.2678571428571428,0.0
0.1917808219178082,0.11180124223602482,0.4567901234567901,0.008733624454148475,0.03333333333333335,0.00348432055749129,0.027842227378190254,0.1633728590250314,0.3061224489795915,0.06557377049180324,0.5000000000000002,0.0
0.20547945205479445,0.3602484472049689,0.16049382716049382,0.026200873362445417,0.0787878787878788,0.20209059233449478,0.3781902552204176,0.2582345191040645,0.2755102040816326,0.4098360655737705,0.4642857142857142,0.0
0.3561643835616437,0.40993788819875765,0.7530864197530863,0.4890829694323145,0.08787878787878786,0.18118466898954705,0.3387470997679814,0.6706192358366252,0.3265306122448979,0.29508196721311475,0.12499999999999978,0.0
0.3972602739726028,0.09937888198757762,0.37037037037037035,0.3580786026200874,0.14545454545454545,0.08362369337979095,0.21809744779582363,0.5849802371541415,0.15306122448979576,0.47540983606557385,0.2321428571428572,0.0
0.3561643835616437,0.31055900621118004,0.2962962962962963,0.6462882096069871,0.11818181818181817,0.15331010452961671,0.43851508120649646,0.7628458498023747,0.33673469387755084,0.360655737704918,0.14285714285714302,0.0
0.34246575342465746,0.4223602484472049,0.2962962962962963,0.5021834061135372,0.12121212121212119,0.22996515679442509,0.46635730858468677,0.6561264822134376,0.2653061224489792,0.3770491803278688,0.2678571428571428,0.0
0.3972602739726028,0.13664596273291924,0.9876543209876543,0.5109170305676858,0.06666666666666665,0.2613240418118467,0.40371229698375866,0.6956521739130324,0.16326530612244916,0.34426229508196715,0.1785714285714286,0.0
0.3835616438356163,0.27329192546583847,0.2839506172839506,0.572052401746725,0.10303030303030303,0.1637630662020906,0.4361948955916473,0.7430830039525631,0.4183673469387754,0.3114754098360656,0.12499999999999978,0.0
0.31506849315068486,0.13664596273291924,0.3333333333333333,0.7663755458515285,0.0787878787878788,0.13588850174216027,0.31786542923433875,0.8484848484848442,0.5204081632653059,0.14754098360655732,0.12499999999999978,0.0
0.5890410958904109,0.2111801242236025,0.30864197530864196,0.19213973799126638,0.02424242424242424,0.17421602787456447,0.20881670533642688,0.3478260869565162,0.08163265306122458,0.360655737704918,0.6071428571428574,0.0
0.15068493150684925,0.7391304347826085,0.07407407407407407,0.27074235807860264,0.0787878787878788,0.024390243902439025,0.17401392111368907,0.46772068511198484,0.6632653061224487,0.2786885245901639,0.3928571428571428,0.0
0.2465753424657533,0.2111801242236025,0.2222222222222222,0.3100436681222708,0.09696969696969696,0.14982578397212543,0.41067285382830626,0.5915678524374073,0.44897959183673475,0.3278688524590163,0.1785714285714286,0.0
0.3287671232876712,0.3478260869565217,0.4691358024691358,0.5458515283842795,0.2909090909090909,0.041811846689895474,0.19721577726218098,0.7048748353096101,0.23469387755102034,0.34426229508196715,0.2142857142857142,0.0
0.28767123287671226,0.2111801242236025,0.30864197530864196,0.1091703056768559,0.1090909090909091,0.13588850174216027,0.4153132250580046,0.28194993412384406,0.4591836734693877,0.21311475409836067,0.5892857142857146,0.0
0.42465753424657526,0.12422360248447205,0.32098765432098764,0.1703056768558952,0.21212121212121207,0.12195121951219512,0.2877030162412993,0.5981554677206731,0.36734693877551017,0.24590163934426224,0.2142857142857142,0.0
0.3972602739726028,0.2111801242236025,0.34567901234567905,0.05240174672489084,0.07272727272727272,0.14982578397212543,0.25986078886310904,0.21146245059287594,0.23469387755102034,0.21311475409836067,0.6964285714285714,0.0
0.4657534246575341,0.23602484472049684,0.48148148148148145,0.2663755458515284,0.060606060606060615,0.013937282229965159,0.2505800464037123,0.4334650856389999,0.33673469387755084,0.24590163934426224,0.482142857142857,0.0
0.31506849315068486,0.24844720496894407,0.4074074074074074,0.5327510917030569,0.07575757575757575,0.20209059233449478,0.36890951276102085,0.6172595520421567,0.3163265306122449,0.47540983606557385,0.3214285714285716,0.0
